,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
R-HSA-186797,-0.23530103,0.301997,-0.11303857,0.081074096,0.040179856,0.09473458,-0.2346158,0.09844997,0.032848183,-0.303769,-0.21829647,-0.08276138,-0.088289514,-0.07805234,0.024252098,0.30034018,-0.009237494,0.16193351,-0.013187012,0.29048342,0.079738095,0.0578482,-0.0373582,-0.10547732,-0.112337746,-0.045816347,0.111607425,-0.22067025,-0.2573762,0.24334769,0.18704519,-0.16996652,-0.09381497,0.29274216,0.0301507,-0.38878238,0.040543213,-0.10292673,-0.14962564,-0.019729856,0.041397355,0.22840458,-0.054823566,-0.109664835,0.09861696,0.12383612,-0.12039635,0.23697999,-0.13299313,0.25692812,0.0865964,0.0006788038,-0.122296594,0.024657022,0.16513026,-0.024073573,0.23452571,0.13332233,-0.015612409,-0.07475443,-0.16431849,-0.11252107,0.25328213,0.008647956,-0.15469658,0.13405347,0.072864324,0.108124614,-0.06577775,-0.19388802,-0.13528003,0.16795173,-0.21957408,-0.078415446,-0.11839037,0.20393756,-0.3046208,-0.36005113,0.028045943,0.26341385,-0.17485401,0.11082144,0.1401764,0.34374,0.11682947,0.022202447,0.026348207,-0.112201415,0.17890696,-0.2529367,0.022498984,0.08499537,0.285571,0.046726063,0.043364137,-0.01589963,0.09035376,-0.013558421,-0.2175301,-0.08652291,0.13790524,0.03619098,0.15076177,-0.48278284,0.03291314,0.13632338,-0.05170978,0.31364384,0.07781135,-0.01950688,0.23448841,-0.048663452,-0.13092583,-0.18438064,-0.10849802,0.009149067,-0.0016699899,0.29913807,0.027131764,-0.24452172,-0.23055099,-0.14999688,-0.16350742,0.021533549,0.35992303,0.2815255,-0.0027781315,0.14532447
R-HSA-203615,0.15964907,-0.18104462,0.13708088,-0.07121183,-0.11816016,0.05916564,0.33907387,-0.021999527,-0.30006966,-0.17591786,0.075056545,-0.09130053,0.06824293,-0.12066814,-0.09708491,-0.10413949,0.05341896,-0.30857858,-0.06702863,-0.17075257,-0.14919247,0.16823949,-0.030650958,-0.001081761,-0.10223993,-0.14420238,0.04735585,0.11745319,-0.11987552,-0.25432622,0.080330335,0.25191194,-0.039174173,-0.05499863,0.2920682,0.1725421,0.099556156,-0.16319488,-0.048682876,0.18648869,-0.14610022,-0.17499718,0.11767135,0.119896114,0.017664697,0.1752001,0.07382153,-0.20834672,-0.11950692,-0.015205119,0.19150311,0.026538184,-0.07755703,0.00017959811,0.15609598,0.18707961,-0.046757296,0.057820614,0.05611769,-0.08961629,0.070509434,0.0336753,-0.07703124,0.018247297,0.014806249,-0.24165842,0.32819417,-0.19535862,-0.013931438,0.024551235,0.12355748,-0.06829761,0.16192892,0.20928004,-0.111514054,0.19719855,0.24199353,0.16389042,0.32978687,-0.17021732,-0.091503665,-0.10684401,0.25029832,0.20512155,-0.01818936,0.06393402,0.20298384,0.34767824,0.041062623,0.24241912,-0.11071491,0.112336814,-0.028457625,-0.080990404,0.023472998,0.076356195,0.027108002,-0.38632387,-0.1698622,-0.11411449,0.28546476,-0.0145799555,-0.042215142,-0.3154549,0.00987432,0.033568442,-0.08641098,-0.10251304,-0.24327265,0.084104665,-0.14378388,-0.042377397,0.07215102,0.37996113,0.2844492,-0.13225076,0.10374869,0.18133461,-0.12534693,-0.046341687,-0.031733785,-0.018551176,0.10226059,-0.018108567,0.29814333,0.24173765,-0.058932006,0.26571852
R-HSA-3785653,0.11422418,-0.08546741,0.32579753,-0.05767524,-0.17433208,0.24906625,-0.2651356,-0.19604312,-0.092948735,-0.17056707,0.07438696,0.0035826676,0.15623462,-0.28621975,-0.0107182395,-0.040004004,0.098248735,-0.06785263,0.0061531104,-0.4010102,0.4039991,0.047403865,-0.044636305,0.048106715,0.16787106,0.22620311,0.08220247,0.20521526,0.19827674,0.0585506,-0.054107726,-0.3157174,-0.2532148,-0.11807146,-0.19476458,0.028369881,0.17767811,-0.10286986,-0.082230076,-0.07112616,-0.039487556,-0.25007376,0.26183495,0.08697374,0.33107516,0.3025608,0.3584626,0.09971886,-0.070590734,0.17182164,-0.21716106,0.32289654,-0.17756663,-0.058010984,-0.12552722,0.0692315,-0.25519443,0.109196916,-0.24006346,-0.27433106,0.12357725,0.06516535,-0.07996368,0.344112,0.2816436,-0.13357076,-0.3044203,0.19825877,0.17761077,0.39377597,-0.30836514,0.015202779,-0.24633665,0.121284656,0.0990988,0.124023005,0.110447004,-0.043318603,0.019342555,-0.052095175,-0.12049645,0.022754502,0.056969196,-0.3526463,-0.110755995,-0.2723185,-0.008815113,0.13433678,0.050712537,0.36640602,0.07836911,0.32535487,0.064543515,0.07757448,0.0090902075,0.13802163,0.307292,0.25817516,-0.015429733,-0.012752693,-0.23221341,0.13402382,0.1958005,0.05251952,-0.11039685,0.004203787,0.02221514,-0.1236741,0.11188192,0.262534,-0.1784037,0.20187098,-0.23052484,-0.16013724,-0.21368994,-0.062332667,-0.10496564,-0.29035905,-0.031402268,0.017848866,0.01959746,0.015813343,0.25869095,0.15291451,-0.30424395,0.24796662,-0.12589447,0.29529366
R-HSA-611105,-0.30508763,-0.19095285,0.025806416,-0.09483325,0.11569747,0.12890586,0.014594082,0.33535478,-0.020438958,0.19687009,0.025483405,-0.08837314,-0.12875758,0.17669268,-0.0016643703,0.11727746,0.08456147,0.09353283,-0.30953997,0.4798814,0.22813888,0.020993032,-0.05083468,-0.2447995,0.0048371777,0.123611264,0.015775926,-0.21797055,0.34328762,-0.074921355,0.30657142,-0.3765137,-0.11631728,0.040892497,-0.24601468,0.03042259,-0.13552783,-0.42682222,0.05459596,0.15076914,0.09599523,0.013396781,-0.03489043,0.020148266,-0.20835324,0.15708318,-0.12280337,-0.26922044,0.22054054,0.05885247,0.15289447,-0.046809677,-0.2925807,0.015492528,-0.17195532,0.059892297,-0.29189318,-0.050865274,0.29038468,-0.11393046,-0.14836143,0.20127851,-0.060470954,0.032610044,-0.05526632,-0.03848783,-0.03497941,-0.11864111,0.10643603,-0.014865276,0.16890803,-0.030506022,-0.044366542,0.08129849,-0.36281595,0.026211802,-0.32537198,-0.043808218,0.21971913,-0.08412282,0.1034839,-0.12002544,-0.1674948,0.08910605,-0.06892029,-0.20915681,-0.28591803,0.3483801,0.09383497,-0.10551088,0.08220148,-0.23090847,-0.09880921,-0.003970446,-0.018429881,-0.073139995,-0.09199165,-0.24483898,-0.07966835,-0.0079089645,-0.10152095,0.07684781,-0.19516207,-0.053550184,-0.120674714,0.3101464,-0.02891405,-0.057360075,-0.09774597,0.18346785,-0.14747527,-0.25660458,0.053249642,-0.018760918,0.05758754,0.20504683,0.026383204,-0.034072373,-0.16624366,-0.08951893,0.21052977,0.25792834,0.07110169,0.093151726,0.10940385,-0.053049024,-0.15587227,0.16922185
R-HSA-5696398,0.2645862,-0.20402774,-0.04225964,-0.2593077,-0.44551852,-0.08131433,0.10441615,0.4171212,-0.21821243,0.014489133,0.027599508,0.14128265,0.372535,0.4162169,0.0338627,0.08421978,-0.29401237,-0.29602438,0.12425544,-0.2496444,0.44977632,0.210044,-0.030869026,0.1583319,-0.07309487,0.06683575,-0.47711915,0.17491946,-0.53139,-0.19878171,0.23843881,0.25473458,-0.29522216,0.23919235,0.13468686,-0.10262887,-0.036917455,-0.39750478,0.19764544,0.051450897,0.105998605,0.4668139,-0.32984862,0.023511685,-0.21716388,-0.34190446,-0.0030434988,0.30340803,0.023796337,-0.10070889,-0.5799825,0.40395314,0.28207442,-0.24615386,-0.12324818,-0.19630817,-0.29058164,-0.015733447,-0.12196935,0.27567235,0.29816228,-0.13409424,-0.5895431,-0.19232559,-0.15045696,0.30520034,-0.07380918,0.011873766,-0.097659305,-0.22661589,0.3049457,-0.049919024,-0.4716122,-0.38781983,0.0894242,-0.3796031,0.3321615,-0.40307513,-0.1130759,-0.07272944,0.08354719,-0.360039,0.12064017,-0.09161484,-0.3752267,0.2222797,-0.38806495,0.22961326,0.26808333,0.28978148,-0.081943616,-0.16013263,-0.22751829,0.26802772,0.23537087,0.4027129,-0.43191442,-0.33682004,0.0690785,0.18622462,0.2349433,-0.26643685,-0.014196988,0.18547796,-0.2622138,0.1412446,-0.013383051,-0.13401923,-0.24401371,-0.018510906,0.3342453,0.15101925,0.17893097,0.20202753,-0.09717318,-0.10704761,0.1782524,0.32388347,-0.19069149,0.13851942,0.15215364,-0.25875878,0.33481097,0.28029448,0.30024892,-0.37809747,0.059909623,-0.2536819
R-HSA-442742,0.08854534,0.3357284,-0.13643342,0.11708913,-0.11836891,0.22874908,0.12873763,-0.15454967,0.12904696,-0.08623183,0.13760549,-0.09736219,-0.1938485,0.086753964,0.04919746,-0.15090576,-0.037355393,-0.035048828,0.19355172,-0.10471332,-0.0037751775,-0.13330965,0.19294262,-0.30915165,-0.09315221,-0.35816994,0.10970912,0.16434215,-0.06407522,0.105761014,-0.14324221,-0.23604229,-0.050663978,-0.05779416,-0.12428912,-0.07129198,0.036018927,-0.0054112496,0.17991666,-0.33089215,-0.2548232,-0.054473948,0.0036382596,0.08646741,0.17497756,-0.08776476,-0.2076033,0.16962361,0.30519083,0.04802122,0.32782394,-0.03597872,-0.10970437,0.008560191,0.088155545,0.30902484,0.047824368,0.36064422,-0.015459686,0.14830975,0.30751228,-0.14353837,0.06659372,0.050813682,-0.020589434,-0.14549989,0.1523127,0.21459422,0.065558165,-0.11610525,-0.16408089,-0.09289754,0.02065372,-0.15363687,0.01853989,0.095844746,-0.0933342,0.011840297,-0.13286142,-0.32715696,0.09618913,-0.09443407,0.046561435,-0.10839495,-0.14321479,0.1356057,0.13369505,0.08010517,-0.106385514,0.1612342,0.17077377,-0.26884478,-0.13635477,0.19094904,0.34861305,-0.041740745,-0.39506853,0.14259224,-0.22584312,-0.012127586,0.27379182,-0.15210445,-0.064114854,-0.056894884,0.2680866,-0.16906197,0.05784628,0.1969414,-0.12098123,-0.11981345,0.24123456,-0.18481436,0.052758366,0.0929108,0.26405996,0.019173205,-0.010295289,0.039545264,-0.009243038,-0.054984383,0.21750951,0.1133155,-0.07959069,0.114108086,0.0056690536,-0.07640298,-0.056937814,0.18588802
R-HSA-9026357,-0.101855725,0.15458047,0.004510898,0.075306505,-0.11888388,-0.038964804,0.16754988,-0.08614611,-0.018163782,0.19604382,-0.0730848,0.07460125,-0.2149447,-0.1950203,0.106042475,-0.0051232222,0.2087324,0.047956005,0.08480166,0.04234883,-0.1655971,0.03250221,0.034615893,-0.29188073,-0.23600419,0.06918426,0.1861115,-0.14270374,-0.3516678,-0.003406033,0.18796137,-0.056217056,0.13068499,-0.14561996,-0.02694425,0.010916337,-0.01221368,-0.15175062,-0.11211179,-0.1672903,-0.2223493,-0.045628697,0.17091224,-0.07996532,-0.21043848,-0.24376985,0.05699657,0.32543072,-0.03603809,0.016568594,0.16424033,-0.25467727,0.028664831,-0.061660264,-0.13649952,0.00074413524,-0.14267316,0.13710836,0.02850097,-0.10228027,-0.22225593,0.028361635,-0.2273093,0.19890061,-0.26421037,-0.033573873,-0.03351936,-0.18770799,0.0026180595,-0.07357272,0.1577062,-0.13325685,0.10806697,0.13267717,-0.1795744,0.23154706,0.07221099,0.035284627,-0.11264923,0.13367367,0.10121362,0.18024276,-0.09813323,0.15476277,0.062049758,0.01669363,0.19550844,0.104115516,-0.011582192,0.020623287,0.22535536,-0.052798465,-0.026186766,-0.078968585,0.0026703104,0.09113915,-0.041380536,0.07335164,0.0035864864,0.16382556,0.25440004,-0.023583582,-0.07482715,-0.2292964,-0.0082283635,0.15881157,-0.112827376,0.18184185,0.0459061,0.009187865,0.1925706,-0.018883942,0.1579288,0.020641562,0.13701725,-0.16158405,0.26349148,-0.03855694,-0.08827501,0.13841493,0.0024087038,-0.030713957,-0.07070912,0.0060692,-0.026310481,0.009032684,-0.019494958,-0.028075837
R-HSA-211981,8.415431e-06,0.030476382,-0.18566486,0.27858365,-0.010699991,-0.118558936,-0.1502932,-0.27404085,0.075089425,-0.1620862,-0.016764516,-0.20770086,0.03672494,0.1233173,0.018169317,-0.06193387,-0.012230691,-0.21912536,-0.1579141,0.06815219,0.23355083,-0.013578916,0.02611981,0.15301491,0.16865617,-0.24502948,-0.027308367,0.045141373,0.16544588,-0.059835598,0.24441242,-0.25285566,-0.12032103,0.02323846,0.30266437,0.03360991,0.18001811,-0.027923401,0.04888276,0.036376454,0.1732831,0.032381892,-0.10908548,-0.028699815,-0.0628321,0.15743464,-0.011797354,-0.1179692,-0.117756866,0.13874869,-0.08759094,0.25286642,-0.10993733,-0.14775428,-0.08810079,0.24269406,0.065061934,0.08544005,-0.09364248,0.276634,0.027415842,-0.07340538,-0.097125605,0.205926,-0.15479264,0.061190713,0.09366524,0.10751725,-0.013969265,-0.28740948,0.07871588,-0.03800728,-0.18127455,-0.040138762,0.24408543,-0.01373787,0.108101636,-0.31565967,-0.37159902,0.07681534,0.10882436,-0.145357,0.1218054,-0.122759834,-0.030776057,-0.16548067,0.05226412,-0.15850657,-0.024371322,0.027284533,0.09105387,-0.20209236,-0.10076815,0.04854758,-0.041207146,-0.059599385,0.28396696,-0.14720435,-0.16710432,-0.1726429,-0.056617416,0.10813683,-0.13787483,0.01629072,0.12739602,0.184969,0.18722911,0.018305194,-0.13780724,0.11462665,0.12883474,0.19867033,-0.013947763,0.2188066,-0.025153194,0.08620449,-0.23108567,0.114924744,0.1735072,0.16816524,0.18851401,-0.011883387,0.056269735,0.13249433,0.26654017,0.18637767,0.050682653,0.14764726
R-HSA-75896,0.105171144,0.09516614,-0.23755169,-0.112079255,-0.24338105,-0.031099208,0.045670647,0.19154258,0.14891924,0.09615858,0.018178426,-0.11923428,-0.28044534,0.14909284,0.05896778,-0.025177207,-0.119418815,0.15249063,-0.14735292,-0.24479485,-0.11288126,-0.037785612,-0.2765031,-0.23091766,0.015563354,-0.11181415,-0.04552442,0.30509993,-0.07845647,0.155745,0.089703955,0.09258018,-0.15473884,0.15963463,0.09640697,-0.28099406,0.106919244,0.13654351,0.16564964,0.055587247,-0.1687296,-0.008964665,0.07373388,-0.029963993,0.050095826,0.12446544,-0.22474003,0.11694452,-0.03971009,-0.08530797,0.058252506,-0.017602626,0.25049585,0.027196188,0.048926122,0.34558296,-0.32244658,0.17494826,-0.26812696,-0.11342525,-0.09201991,0.099833265,-0.2650239,-0.22941044,-0.017695833,-0.11248437,-0.04509547,0.064801306,0.18472706,-0.2215125,0.07356337,-0.11386428,0.17479065,-0.11885943,-0.054240514,-0.029880261,-0.047943436,-0.019178187,0.28771427,-0.17261077,-0.019306134,0.0007289015,-0.013286043,-0.16568625,0.011885833,0.032777462,-0.069022775,-0.16424124,-0.19443627,-0.13185751,0.117642224,-0.3773296,-0.05307065,0.14676058,-0.054619174,-0.22723016,-0.0043929582,0.18951128,-0.082032375,0.16356282,0.13620782,-0.22924863,0.055854782,-0.0710032,0.029323686,-0.20565704,0.10751282,-0.1224741,-0.24356465,-0.0350315,0.001557162,-0.015373606,0.08563903,0.04089835,0.033053838,-0.11241286,-0.25986794,-0.1732467,-0.23247068,-0.009495154,-0.2111453,0.1453864,0.11510137,0.08577843,-0.10696085,-0.17694384,0.049914576,0.01589828
R-HSA-170660,-0.020014724,-0.1298602,-0.15530623,0.050317634,0.14815724,-0.0073822835,0.046728637,0.21985683,0.10338901,0.12914969,-0.13616447,-0.10352564,0.09685348,-0.018400148,0.02932835,0.021371743,-0.14769045,-0.23297806,0.20169014,-0.0011918657,-0.07668281,-0.061762817,-0.25700077,-0.22366792,-0.054246522,-0.077807724,0.12439994,0.022300914,0.10394843,-0.21911336,-0.32131958,0.03613174,0.20991424,-0.14500976,-0.029979423,-0.10876274,-0.24454974,0.08234468,0.17214635,-0.115772426,-0.12577565,0.09813034,0.06504994,-0.16412008,-0.21498802,0.21627238,0.20944422,0.30475968,0.09587352,0.1081159,0.2589131,-0.07847714,0.24436489,-0.05615557,0.013332013,-0.06371429,0.0668603,0.10472618,0.17361149,-0.047923263,0.18797578,0.06469699,0.011328014,-0.01747813,-0.07556254,0.05216532,0.1785137,-0.12896396,-0.08318303,0.115831465,-0.22488524,0.11194914,-0.044709418,0.17772536,-0.24381715,0.2631669,-0.06511501,-0.20373714,-0.12668419,-0.18911006,0.016144395,-0.21323054,-0.23612009,-0.09066188,-0.37873015,0.16518825,-0.061994076,-0.10202585,-0.20839162,0.056812685,0.109674945,-0.14516313,0.029198349,-0.17079847,-0.14428408,0.17070973,0.17213872,-0.038764793,0.21319397,-0.18292262,-0.07210283,0.15596107,-0.0748546,-0.0066340277,-0.15999068,-0.074869215,-0.20906657,0.10830115,-0.057226866,-0.04702938,-0.2356256,0.06995566,-0.2154867,0.034628373,-0.09797278,0.17726392,0.18908171,-0.08476083,-0.02667765,-0.013749165,-0.09234525,-0.0657602,-0.12287256,-0.022607056,-0.19197206,0.013947193,-0.026352566,-0.1427064
R-HSA-166786,-0.3018434,-0.018368125,-0.14074782,0.06560406,0.01022717,0.049311258,-0.24621986,0.07382893,0.1862807,-0.28346008,-0.3916961,0.19985896,0.029995915,-0.17327486,-0.16207808,-0.16825032,-0.06738436,-0.1014104,0.11937981,-0.16070959,0.35197434,0.032596633,-0.1207064,0.01779535,-0.3110681,0.30122307,-0.10667988,0.3133102,0.3252435,-0.26429683,-0.14343268,-0.11614009,-0.14861289,0.18957242,0.17146471,0.11255781,-0.074958496,-0.088606834,-0.4311384,0.09867714,0.2795263,-0.22787568,-0.1409921,-0.16040775,0.28413838,0.096518956,0.30061373,0.2828087,0.023483679,0.15530597,-0.27746686,-0.14480157,0.21209167,0.22328833,-0.24835476,-0.14911604,0.17031723,-0.39814243,0.31567097,-0.06908835,0.58750045,0.17635082,0.121585995,0.08140051,-0.25138122,-0.21202284,-0.29702887,-0.23982382,-0.1297906,-0.020599041,0.29437858,-0.32085717,-0.360463,-0.25223237,-0.06990104,-0.13510549,-0.027457617,-0.14248787,-0.13787334,0.16087952,-0.019133583,-0.16226472,0.062184595,0.15580232,0.2084378,-0.096728854,-0.1928284,0.054695755,0.15381397,-0.37893867,-0.07131556,-0.16065623,-0.20030832,-0.17517516,0.03711755,0.271673,0.24577105,0.012045253,-0.44112608,-0.10271925,0.12943786,-0.0048504435,-0.1719565,0.3134893,-0.09228642,0.0009706393,0.3830755,-0.24467167,-0.085756525,-0.44044387,0.24910365,0.20514515,0.09623366,-0.15339641,0.19590016,0.06542037,-0.19958897,0.15575548,0.016978387,0.074986994,-0.1883628,-0.22561347,-0.34360242,0.1868708,-0.04856737,0.03404637,-0.07591481,-0.22328442
R-HSA-71032,0.09124766,0.0022692792,0.045822784,0.064942546,-0.15575895,-0.15968658,0.168459,0.20108062,-0.08965406,0.022656858,0.055399843,-0.05716129,-0.2790903,-0.14939581,0.11357494,0.07447034,0.004866611,0.082420625,-0.13433705,-0.10401571,-0.021898776,0.008860007,-0.060546093,-0.011410091,0.11568782,-0.19254285,0.052427772,0.010181319,0.25122073,0.030537643,0.23866737,-0.0030071735,-0.030385284,-0.004013382,0.07130859,-0.13444512,0.27993006,0.12392947,0.13380614,0.18088917,-0.08193077,-0.1395931,0.052105032,0.05794143,0.114542454,0.21775392,-0.020766877,-0.020651584,-0.125159,-0.27548027,0.16282943,-0.16974896,0.18073612,-0.03313505,-0.10662954,0.12395993,-0.21353105,-0.050162192,0.025312737,-0.19736981,-0.020744458,-0.034020826,0.08357575,-0.08363313,-0.05287935,0.12663983,0.19625853,-0.071458906,0.08697507,-0.093669705,-0.033478893,-0.03543947,0.04486485,-0.12874563,0.10377322,0.04648312,-0.0926453,0.03618304,0.20296046,0.07011287,0.15634091,-0.17002402,0.054420054,-0.09910308,-0.052949887,-0.1128832,-0.0012265183,0.08044128,-0.18581362,0.1673142,-0.17110726,-0.11497119,0.019122386,0.12780236,-0.03682394,-0.20642729,-0.08887856,-0.09326269,0.09648263,0.17819522,-0.008798551,0.01511056,-0.05344626,-0.18927866,0.004342852,-0.15866743,-0.04754416,-0.015816368,-0.17927474,0.04349452,0.053834103,0.044321153,-0.17527118,0.3071561,-0.019421052,-0.051205985,-0.09000477,0.09726547,-0.23822047,0.06157767,-0.014765946,0.19541484,-0.016076319,0.099222526,0.11626008,-0.09110583,-0.021384578,0.07395415
R-HSA-453279,-0.035077464,0.019218251,0.025422154,-0.0001300532,0.035494532,0.007460036,-0.03509816,-0.0094934935,0.022966523,0.01827316,-0.002227633,0.035649683,0.06191562,-0.022315431,-0.0292322,0.021454263,-0.04147393,-0.013176506,-0.0019398386,-0.0422371,-0.015408976,-0.036466837,-0.0057247276,0.05854458,-0.047114253,-0.03943298,-0.012008776,0.052145306,0.01750149,0.066555575,-0.039393418,-0.051381387,-0.020149307,-0.025921715,0.038543053,0.02877019,0.006591269,0.012492833,0.042645857,0.036408667,0.05446826,-0.042043604,-4.859461e-05,0.038489036,0.025565278,-0.021732338,0.04252311,-0.015513806,-0.0033853,0.021228913,0.017264836,-0.015931306,0.005973736,-0.011707489,-0.03268478,-0.00060567434,0.03212195,0.04128192,0.0029820695,-0.0045219916,-0.0051493524,0.0037849413,0.033332244,0.044554748,0.026426733,0.052804537,-0.021640202,0.012042403,0.041600496,0.013813238,-0.042041063,0.04585617,0.046057325,0.0009468243,-0.012365523,-0.023607612,0.02797331,-0.0027389354,-0.022849256,-0.05161154,-0.026931424,0.045034394,0.006193191,-0.004352618,0.005180701,0.020121105,-0.048775267,-0.05866985,0.024271514,0.031325825,0.004612025,0.018929375,0.027314456,0.020042006,-0.034478776,0.020281432,0.008757769,0.062237468,-0.0049759946,-0.030297805,-0.0337409,-0.052554384,0.02493449,0.013912707,0.029079514,0.034023236,-0.043721694,0.036106966,0.039391264,0.0016515366,-0.02741315,-0.04923534,0.03549134,-0.042789046,-0.021295657,0.046561398,-0.030786077,-0.008688808,0.023159876,0.01910911,-0.020765986,-0.015249993,0.020304397,0.022586456,-0.019860147,0.011957828,0.03325078,-0.037956033
R-HSA-6794362,-0.028425064,-0.36558032,-0.40448046,-0.01161582,0.38527527,-0.013820335,0.35134172,0.30168822,0.2384096,0.18853578,-0.100329995,0.024205128,-0.015121698,0.21080928,0.089287534,-0.23580839,-0.21735618,-0.33523002,0.35718477,0.27195138,-0.10073763,-0.17033659,-0.36363256,-0.3421274,-0.031991243,-0.23243499,0.40383482,0.1840902,0.45813188,-0.29436833,-0.4427064,0.34185675,0.3894275,-0.22616808,-0.23433727,-0.11465506,-0.24563365,0.37468138,0.2934029,-0.14278847,-0.027971365,0.2958505,0.42524847,-0.2199255,-0.33713257,0.26965567,0.23550484,0.31749263,0.41708624,0.028824199,0.29790747,0.08044253,0.15289591,-0.10299395,0.03264375,-0.34256658,0.24345416,0.1837223,-0.0163861,-0.30226648,0.39859006,0.29780847,0.1879675,0.12944645,-0.13102171,-0.09847527,0.31392214,-0.38788554,0.11984442,0.3604907,-0.4040382,0.2494041,-0.00073953345,0.16110155,-0.34052736,0.3096131,-0.18360184,-0.3371036,-0.41449606,-0.23953074,-0.18362151,-0.2982614,-0.38956606,0.019066213,-0.4877976,0.08936139,-0.34149867,-0.027385715,-0.39140353,0.22731426,0.07203433,-0.19781046,-0.16949098,-0.20705763,-0.10944184,0.28740606,0.12656115,-0.40946117,0.2238421,-0.32958362,-0.27025256,0.28973663,-0.35572052,-0.24098736,-0.28197852,-0.380919,-0.36579603,0.14373645,-0.21821846,-0.16404991,-0.20485322,0.4102047,-0.27868116,-0.1555461,-0.08581768,0.40573767,0.28940615,-0.25859097,-0.06548615,-0.07885146,-0.06512454,-0.13643938,-0.21142618,0.03875695,-0.3200978,0.14980148,-0.21118903,-0.32660547
R-HSA-877312,-0.34693864,0.20690124,-0.093607895,0.19757678,0.06069047,-0.25414008,0.5104685,0.22008355,0.3700718,0.45624948,-0.27517495,-0.35444158,0.22463998,0.26915753,0.2248657,0.12858613,0.13650405,0.33131832,-0.2972226,0.18568167,-0.25304767,0.23414361,0.20136718,0.18512787,0.045872897,-0.16742244,0.24250902,-0.2591022,0.05894924,0.060111098,0.20864102,-0.07518384,0.095140666,0.23242201,-0.343931,-0.070663765,0.35275587,-0.102675475,-0.18866913,-0.0026040524,-0.2526543,0.0029067285,-0.075376205,-0.19898343,0.22780836,0.25912425,-0.13009977,0.07443961,0.036442265,-0.1153498,-0.033689484,-0.031459335,0.23011693,0.26427945,0.22509313,-0.24610862,0.009923974,0.01930476,-0.09724605,0.26175234,0.19508876,-0.040474337,-0.1142026,-0.118711375,-0.014340963,-0.25420958,-0.16009323,0.23591313,0.14173716,-0.18458843,-0.19180164,0.28571445,0.0050579756,0.13412377,0.12411012,-0.22141138,-0.101611465,0.15740344,-0.17125572,-0.2660386,-0.08392243,-0.25859004,-0.06255069,0.50052357,-0.37490904,-0.21932527,-0.0325381,-0.20553154,0.07548009,0.24682125,0.043023493,0.06345164,-0.3105987,-0.066460654,-0.1005971,0.16715012,0.38041002,0.11265134,0.10963393,0.22238947,0.0846885,0.35996014,-0.0225005,0.505446,-0.3353423,-0.023798421,0.2234808,0.1947358,-0.16645172,-0.04234017,-0.12991253,0.19086474,-0.17400432,0.15955517,0.036789313,0.09961325,0.15943295,-0.2034616,-0.030895658,-0.000656588,-0.26594415,0.31406078,0.030736834,0.106122345,0.006230889,0.5531093,0.4056033,0.14806892
R-HSA-202670,-0.02639895,0.06918149,0.1922313,-0.07785731,-0.153394,-0.026772924,0.015098363,-0.14633282,-0.089535,-0.008755796,0.13304392,-0.0070800036,0.06401909,0.018200103,-0.0041507147,-0.024477076,0.1632368,0.031431735,0.036019742,0.07154758,-0.30964148,0.065479144,-0.08459143,-0.10538784,-0.08185212,0.09038245,0.24498905,-0.17123845,-0.16837576,0.12786913,0.111318,0.030182913,-0.0494508,0.009612212,0.17100784,0.082680345,-0.10557277,0.06087871,-0.08066407,-0.18659455,-0.16423039,0.059902713,0.1627736,0.006169144,-0.078910604,-0.238493,-0.11400973,0.1171439,-0.060012896,0.017634865,0.11912936,-0.22390136,-0.15442778,-0.18659613,-0.107394546,-0.11207281,0.0054982677,0.19950934,0.040993333,0.102693886,-0.16798183,0.055821262,-0.15497355,0.04151262,-0.29426372,-0.20131272,0.20889102,-0.0938196,-0.05907029,-0.07947642,0.095684916,-0.031090163,0.07436381,-0.1381908,-0.08964758,0.076891914,0.18516502,-0.0039417204,-0.06992152,0.102739885,-0.06633172,0.24749805,0.032832872,0.12342717,0.23328294,-0.08085156,0.1272824,0.13282737,0.14465533,0.085685536,0.06126414,-0.09553036,0.107619114,0.06193038,-0.084751904,-0.12129021,0.10480439,-0.056216147,0.041277386,0.22080784,0.2874627,-0.10810381,-0.075929254,-0.17222512,-0.1168232,0.045812134,0.10132481,0.048162974,0.1863595,-0.117627986,0.10542997,-0.053351115,0.14094728,0.017106365,0.09590683,-0.1167826,0.24526231,-0.096310556,-0.021186065,0.008700723,0.23768258,-0.26221895,0.09091685,0.030806404,0.04368349,0.0072562494,0.104764566,-0.261054
